unique_id,date,title,company,type,experience,salary,interview_difficulty
134290184631296,2022-03-13,mechanic,Siemens,non-Tech,1,67055,74.53
134290184620736,2022-03-23,designer,Boeing,non-Tech,1,78931,91.63
134290184619200,,trainee,Boeing,non-Tech,1,77561,84.72
134290184628416,2022-10-06,devops engineer,Apple,Tech,3,94902,88.68
134290184629952,2022-12-13,database engineer,Apple,Tech,1,63586,79.95
134290184623808,2022-06-28,mechanic,Siemens,non-Tech,1,84658,80.17
134290184623856,2022-10-15,eletrician,Siemens,non-Tech,2,78160,60.32
134290184618576,2022-12-23,designer,Boeing,non-Tech,1,95238,72.49
134290184631008,2022-10-16,designer,Boeing,non-Tech,1,78324,85.18
134290184620592,2022-12-01,mechanic,Boeing,non-Tech,1,83696,
134290184624720,2022-10-13,platform engineer,Apple,Tech,1,70011,62.29
134290184624768,2022-12-12,devops engineer,Apple,Tech,2,94862,71.76
134290184624816,2022-10-15,eletrician,Siemens,non-Tech,1,84154,
134290184624624,2022-12-21,devops engineer,Apple,Tech,2,70948,75.62
134290184624528,2022-09-07,eletrician,Siemens,non-Tech,2,71134,74.16
134290184624480,2022-12-26,devops engineer,Apple,Tech,1,79046,67.62
134290184633456,2022-07-12,mechanic,Siemens,non-Tech,1,77629,80.99
134290184624672,2022-09-15,platform engineer,Apple,Tech,2,79178,71.17
134290184624576,2022-09-20,mechanic,Siemens,non-Tech,1,,86.88
134290184632736,2022-12-09,trainee,Boeing,non-Tech,2,93293,75.18
134290184624096,2022-09-17,devops engineer,Apple,Tech,1,75088,61.71
134290184624336,2022-09-21,devops engineer,Apple,Tech,1,86304,62.57
134290184632640,2022-09-24,platform engineer,Apple,Tech,2,83340,81.94
134290184624384,2022-05-21,devops engineer,Apple,Tech,1,71380,66.26
134290184632064,2022-05-14,eletrician,Siemens,non-Tech,2,61923,72.16
134290184632688,2022-09-07,database engineer,Apple,Tech,1,73459,79.99
134290184632976,2022-04-26,eletrician,Siemens,non-Tech,1,83722,81.25
134290184632784,2022-11-17,platform engineer,Apple,Tech,1,87598,76.47
134290184633024,2022-04-20,eletrician,Siemens,non-Tech,2,95220,70.52
134290184632880,2022-12-10,mechanic,Boeing,non-Tech,3,86146,86.8
134290184633936,2022-12-31,platform engineer,Apple,Tech,1,67878,84.68
134290184633984,2022-11-17,mechanic,Siemens,non-Tech,1,76381,90.68
134290184633792,2022-12-24,mechanic,Siemens,non-Tech,1,85780,60.95
134290184620688,2022-06-28,platform engineer,Apple,Tech,1,76536,84.24
134290184629088,2022-12-07,database engineer,Apple,Tech,1,74815,82.75
134290184633648,2022-07-24,platform engineer,Apple,Tech,2,84383,95.15
134290184634224,2022-12-11,trainee,Siemens,non-Tech,2,79612,86.88
134290184634320,2022-10-08,mechanic,Boeing,non-Tech,1,,68.35
134290184634176,2022-03-23,designer,Boeing,non-Tech,4,62522,85.44
134290184633552,2022-12-03,platform engineer,Apple,Tech,1,75791,
134290184634272,2022-11-23,mechanic,Siemens,non-Tech,1,74299,88.15
134290184634080,2022-08-27,database engineer,Apple,Tech,2,67902,91.07
134290184618768,2022-09-30,devops engineer,Apple,Tech,5,79614,82.77
134290184634128,2022-08-22,mechanic,Boeing,non-Tech,2,92148,86.17
134290184627312,2022-05-23,devops engineer,Apple,Tech,2,82841,80.81
134290184627408,2022-12-26,devops engineer,Apple,Tech,2,87499,76.6
134290184624864,2022-07-30,eletrician,Siemens,non-Tech,4,61911,82.42
134290184618912,2022-10-05,trainee,Boeing,non-Tech,1,65566,86.32
134290184628992,2022-10-29,mechanic,Siemens,non-Tech,2,90778,73.18
134290184625680,2022-08-01,eletrician,Siemens,non-Tech,,73694,98.22
134290184623424,2022-10-22,mechanic,Boeing,non-Tech,3,76371,80.46
134290184623376,2022-12-13,mechanic,Siemens,non-Tech,1,81804,72.26
134290184623328,2022-04-25,mechanic,Boeing,non-Tech,1,86720,88.96
134290184623280,2022-09-30,platform engineer,Apple,Tech,1,70909,89.02
134290184623616,2022-12-12,mechanic,Siemens,non-Tech,1,77461,87.16
134290184623568,2022-10-11,designer,Boeing,non-Tech,3,69839,70.8
134290184623520,2022-11-20,database engineer,Apple,Tech,3,72749,
134290184623472,2022-08-13,eletrician,Siemens,non-Tech,2,73278,87.44
134290184623232,2022-11-10,devops engineer,Apple,Tech,2,77415,78.71
134290184625296,2022-11-22,platform engineer,Apple,Tech,1,,70.35
134290184624912,2022-12-08,mechanic,Boeing,non-Tech,1,89682,77.13
134290184625488,2022-12-24,devops engineer,Apple,Tech,2,63112,79.03
134290184622272,2022-08-16,mechanic,Siemens,non-Tech,2,94325,90.96
134290184621936,2022-11-22,trainee,Siemens,non-Tech,3,79844,94.1
134290184622080,2022-08-31,platform engineer,Apple,Tech,1,75798,88.7
134290184622848,2022-12-23,designer,Boeing,non-Tech,3,85586,88.2
134290184621024,2022-11-24,platform engineer,Apple,Tech,2,95813,82.61
134290184622320,2022-12-12,mechanic,Siemens,non-Tech,1,77015,86.44
134290184620976,2022-08-08,mechanic,Boeing,non-Tech,2,71065,87.8
134290184620880,,devops engineer,Apple,Tech,3,71333,80.54
134290184620256,2022-09-17,trainee,Boeing,non-Tech,2,67895,61.98
134290184626880,2022-12-30,devops engineer,Apple,Tech,3,66080,79.86
134290184620640,2022-04-13,designer,Boeing,non-Tech,3,87085,62.63
134290184620544,2022-12-07,database engineer,Apple,Tech,4,84638,76.39
134290184630048,2022-08-24,database engineer,Apple,Tech,1,81066,97.3
134290184621264,2022-12-11,trainee,Siemens,non-Tech,1,63701,94.4
134290184623952,2022-09-20,eletrician,Siemens,non-Tech,3,71594,69.29
134290184633408,2022-12-03,devops engineer,Apple,Tech,3,86366,87.85
134290184624432,2022-11-08,devops engineer,Apple,Tech,2,77027,95.7
134290184633312,,trainee,Boeing,non-Tech,2,66724,78.81
134290184629904,2022-03-13,eletrician,Siemens,non-Tech,2,84740,73.24
134290184633264,2022-11-23,mechanic,Boeing,non-Tech,2,65934,73.37
134290184633072,2022-12-02,mechanic,Boeing,non-Tech,2,79504,63.48
134290184633120,2022-09-26,mechanic,Boeing,non-Tech,2,85203,84.85
134290184633360,2022-12-21,designer,Boeing,non-Tech,2,81464,93.27
134290184620352,2022-09-22,mechanic,Siemens,non-Tech,2,87163,69.16
134290184633216,2022-07-04,mechanic,Siemens,non-Tech,1,89460,79.88
134290184632832,2022-12-26,mechanic,Boeing,non-Tech,2,70973,69.02
134290184633600,2022-12-14,mechanic,Siemens,non-Tech,1,64674,72.44
134290184618336,2022-07-31,designer,Boeing,non-Tech,2,92026,94.77
134290184633168,2022-09-16,eletrician,Siemens,non-Tech,2,80243,76.39
134290184619584,2022-12-31,database engineer,Apple,Tech,1,95726,74.04
134290184632208,2022-09-08,platform engineer,Apple,Tech,,98987,68.65
134290184632496,2022-11-30,mechanic,Boeing,non-Tech,2,80443,87.59
134290184632928,2022-06-04,platform engineer,Apple,Tech,3,70855,78.76
134290184633504,2022-12-01,trainee,Siemens,non-Tech,1,94038,65.75
134290184633696,2022-04-20,devops engineer,Apple,Tech,4,84631,78.16
134290184634032,2022-10-03,mechanic,Boeing,non-Tech,3,98912,73.74
134290184633840,2022-11-17,platform engineer,Apple,Tech,1,77607,90.11
134290184633744,2022-05-06,mechanic,Siemens,non-Tech,1,75916,93.01
134290184633888,2022-10-31,mechanic,Siemens,non-Tech,3,80851,63.97
134290184626640,2022-12-30,platform engineer,Apple,Tech,1,83941,78.05
134290184628656,2022-12-31,designer,Boeing,non-Tech,1,83733,89.82
134290184626544,2022-11-20,devops engineer,Apple,Tech,2,76593,87.72
134290184631872,2022-12-13,mechanic,Siemens,non-Tech,2,,
134290184631728,2022-09-23,trainee,Siemens,non-Tech,1,92126,76.4
134290184622032,2022-12-23,mechanic,Boeing,non-Tech,2,82914,72.72
134290184626304,2022-12-03,mechanic,Siemens,non-Tech,3,75496,86.79
134290184628512,2022-12-07,mechanic,Siemens,non-Tech,2,98493,78.3
134289279191600,2022-12-03,platform engineer,Apple,Tech,2,89766,81.43
134289279194432,2022-12-21,trainee,Boeing,non-Tech,2,66376,71.13
134289279195632,2022-12-11,database engineer,Apple,Tech,1,89867,68.56
134289279197216,2022-12-05,trainee,Siemens,non-Tech,3,76045,80.81
134289279194384,2022-03-14,designer,Boeing,non-Tech,1,92209,88.76
134289279203360,2022-06-22,database engineer,Apple,Tech,1,79590,65.8
134289279194576,2022-11-20,platform engineer,Apple,Tech,3,91215,83.03
134289279204560,2022-07-13,platform engineer,Apple,Tech,3,79010,64.54
134289279195824,2022-12-20,platform engineer,Apple,Tech,1,85266,76.3
134289279196160,2022-10-04,devops engineer,Apple,Tech,2,71153,94.74
134289279200432,,mechanic,Boeing,non-Tech,1,71026,86.78
134289279198512,2022-07-06,trainee,Siemens,non-Tech,4,80263,76.52
134289279192896,2022-11-23,database engineer,Apple,Tech,1,83734,81.89
134289279189920,2022-08-07,devops engineer,Apple,Tech,,87404,93.12
134289279197168,,mechanic,Siemens,non-Tech,2,83483,65.87
134289279202160,2022-05-17,database engineer,Apple,Tech,4,70838,91.59
134289279194672,2022-11-15,mechanic,Boeing,non-Tech,1,88551,81.11
134289279189200,2022-10-10,database engineer,Apple,Tech,2,79187,78.27
134289279190352,2022-09-16,trainee,Siemens,non-Tech,3,89820,77.0
134289279201344,2022-06-28,mechanic,Boeing,non-Tech,3,75497,74.07
134289279200480,2022-12-25,designer,Boeing,non-Tech,3,77018,71.53
134289279191936,2022-10-12,trainee,Boeing,non-Tech,1,97569,98.95
134289279193472,2022-09-25,database engineer,Apple,Tech,4,75581,68.07
134289279190688,2022-12-11,trainee,Boeing,non-Tech,2,69394,78.01
134289279193808,2022-10-22,designer,Boeing,non-Tech,3,78220,86.26
134289279200864,2022-07-30,mechanic,Boeing,non-Tech,4,76648,69.11
134289279193616,2022-09-28,designer,Boeing,non-Tech,1,88052,94.22
134289279195584,2022-10-19,trainee,Boeing,non-Tech,2,79798,84.1
134289279191984,2022-07-21,trainee,Siemens,non-Tech,3,91824,78.27
134289279192368,2022-03-10,mechanic,Boeing,non-Tech,1,76630,69.19
134289279189440,2022-07-15,trainee,Siemens,non-Tech,1,91838,75.54
134289279204848,2022-06-14,trainee,Siemens,non-Tech,1,69185,83.64
134289279201632,2022-12-20,mechanic,Boeing,non-Tech,1,69402,
134289279200816,2022-08-24,mechanic,Siemens,non-Tech,2,82835,74.83
134289279194480,2022-05-11,database engineer,Apple,Tech,1,88581,77.45
134289279194288,2022-12-14,designer,Boeing,non-Tech,1,70396,85.26
134289279194336,2022-07-15,trainee,Boeing,non-Tech,3,81212,75.65
134289279197840,2022-08-04,database engineer,Apple,Tech,1,87551,88.56
134289279201008,2022-06-15,mechanic,Siemens,non-Tech,1,86519,89.34
134289279197408,2022-12-17,devops engineer,Apple,Tech,1,77538,88.38
134289279198896,2022-10-16,trainee,Boeing,non-Tech,2,73217,88.39
134289279200192,,mechanic,Siemens,non-Tech,1,78950,82.82
134289279197024,2022-07-31,trainee,Boeing,non-Tech,2,77610,83.9
134289279199712,2022-09-16,designer,Boeing,non-Tech,2,90205,71.4
134289279191312,2022-12-03,trainee,Boeing,non-Tech,1,96632,97.04
134289279204512,2022-03-20,designer,Boeing,non-Tech,5,82320,88.25
134289279191504,2022-07-07,devops engineer,Apple,Tech,2,75234,73.82
134289279190256,2022-09-06,mechanic,Siemens,non-Tech,1,83248,91.57
134289279198704,2022-09-20,database engineer,Apple,Tech,1,70685,75.09
134289279200288,2022-10-04,trainee,Boeing,non-Tech,3,78802,67.38
134289279190592,2022-12-26,designer,Boeing,non-Tech,1,74376,76.83
134289279193328,2022-07-14,platform engineer,Apple,Tech,3,69503,84.19
134289279193232,2022-08-04,mechanic,Siemens,non-Tech,1,66012,62.25
134289279191552,2022-10-30,devops engineer,Apple,Tech,2,,89.65
134289279189104,2022-10-10,database engineer,Apple,Tech,1,71075,75.49
134289279197264,2022-11-13,devops engineer,Apple,Tech,2,74895,95.54
134289279195440,2022-10-03,trainee,Siemens,non-Tech,2,98826,73.17
134289279204416,2022-04-25,devops engineer,Apple,Tech,3,77696,83.57
134289279189056,2022-11-13,trainee,Boeing,non-Tech,1,74901,91.89
134289279193712,2022-12-28,platform engineer,Apple,Tech,1,73420,78.09
134289279190640,2022-08-26,trainee,Siemens,non-Tech,4,92374,76.23
134289279192176,2022-12-04,database engineer,Apple,Tech,2,83552,86.46
134289279196544,2022-11-20,database engineer,Apple,Tech,4,67339,80.37
134289279194192,2022-09-07,database engineer,Apple,Tech,2,63659,82.37
134289279203936,2022-12-30,trainee,Siemens,non-Tech,2,72342,70.98
134289279189824,2022-06-02,trainee,Boeing,non-Tech,1,85010,66.17
134289279197984,2022-11-19,mechanic,Siemens,non-Tech,2,95271,88.13
134289279197360,2022-11-26,mechanic,Boeing,non-Tech,2,68644,85.54
134289279199328,2022-08-18,trainee,Boeing,non-Tech,1,91933,86.3
134289279197696,2022-05-24,platform engineer,Apple,Tech,3,94886,97.99
134289279193136,2022-07-04,database engineer,Apple,Tech,2,85177,75.18
134289279204608,2022-10-08,devops engineer,Apple,Tech,3,78955,90.0
134289279205280,2022-09-06,designer,Boeing,non-Tech,3,67687,86.32
134289279191744,2022-04-16,mechanic,Siemens,non-Tech,1,90484,76.5
134289279201920,2022-11-16,eletrician,Siemens,non-Tech,2,70138,74.84
134289279197600,2022-10-31,mechanic,Boeing,non-Tech,4,61482,96.01
134289279189392,2022-08-24,mechanic,Boeing,non-Tech,3,97506,70.58
134289279196112,2022-10-12,designer,Boeing,non-Tech,1,77121,85.45
134289279191024,2022-09-25,eletrician,Siemens,non-Tech,2,74425,60.89
134289279196784,2022-12-09,designer,Boeing,non-Tech,1,72536,66.61
134289279199184,2022-11-12,trainee,Boeing,non-Tech,2,68303,85.11
134289279194816,2022-11-14,mechanic,Boeing,non-Tech,3,86669,74.46
134289279191072,2022-09-23,devops engineer,Apple,Tech,2,70903,67.16
134289279189872,2022-11-30,trainee,Boeing,non-Tech,2,82235,89.39
134289279196256,2022-09-14,trainee,Boeing,non-Tech,4,66917,76.77
134289279189584,2022-12-15,mechanic,Boeing,non-Tech,2,93987,95.29
134289279196400,,mechanic,Siemens,non-Tech,1,93431,85.11
134289279202880,2022-10-31,trainee,Siemens,non-Tech,2,71660,87.06
134289279189344,2022-11-17,mechanic,Siemens,non-Tech,2,,78.35
134289279198800,2022-12-24,platform engineer,Apple,Tech,3,79600,88.56
134289279198848,2022-12-24,mechanic,Siemens,non-Tech,,78221,84.03
134289279202640,2022-10-18,platform engineer,Apple,Tech,3,67610,72.28
134289279190064,2022-11-30,devops engineer,Apple,Tech,2,95166,79.64
134289279203168,2022-07-19,devops engineer,Apple,Tech,3,89105,79.05
134289279197456,2022-09-14,mechanic,Siemens,non-Tech,1,91163,83.04
134289279189728,2022-04-10,devops engineer,Apple,Tech,3,92337,75.69
134289279200912,2022-09-15,trainee,Siemens,non-Tech,3,62833,93.71
134289279205088,2022-08-16,mechanic,Siemens,non-Tech,2,82402,73.92
134289279199376,2022-11-04,designer,Boeing,non-Tech,2,86370,77.94
134289279198752,2022-08-20,mechanic,Siemens,non-Tech,2,85795,69.13
134289279189776,,devops engineer,Apple,Tech,1,80615,87.07
134289279200144,2022-06-03,designer,Boeing,non-Tech,1,77076,80.17
134289279192608,2022-11-13,mechanic,Siemens,non-Tech,1,69308,76.52
134289279202016,2022-12-29,platform engineer,Apple,Tech,2,75591,95.43
134289279202448,2022-07-21,platform engineer,Apple,Tech,1,85281,68.45
134289279189488,2022-12-06,devops engineer,Apple,Tech,1,98792,70.81
134289279202928,2022-08-12,trainee,Siemens,non-Tech,2,76244,91.34
134289279199952,2022-10-15,devops engineer,Apple,Tech,2,83482,87.51
134289279196592,,database engineer,Apple,Tech,2,89080,82.09
134289279191840,2022-10-12,trainee,Boeing,non-Tech,1,92435,61.8
134289279192032,2022-11-17,mechanic,Siemens,non-Tech,2,60912,82.27
134289279198608,2022-08-16,database engineer,Apple,Tech,3,73911,91.62
134289279197648,2022-08-24,mechanic,Siemens,non-Tech,,69901,88.51
134289279199280,2022-07-25,mechanic,Boeing,non-Tech,2,66077,90.14
134289279193952,2022-09-29,trainee,Siemens,non-Tech,1,73985,87.09
134289279193856,2022-12-09,database engineer,Apple,Tech,1,61360,76.25
134289279193760,2022-08-01,designer,Boeing,non-Tech,3,74328,64.81
134289279194000,2022-12-31,eletrician,Siemens,non-Tech,1,86315,79.67
134289279199424,2022-11-24,eletrician,Siemens,non-Tech,3,92601,90.59
134289279200528,2022-07-04,designer,Boeing,non-Tech,1,62112,67.04
134289279204800,2022-10-27,mechanic,Boeing,non-Tech,2,76319,
134289279205040,2022-07-22,mechanic,Siemens,non-Tech,1,77100,97.72
134289279201200,2022-11-24,mechanic,Boeing,non-Tech,4,92059,77.81
134289279196496,2022-12-30,trainee,Boeing,non-Tech,1,66606,78.81
134289279201584,2022-09-17,devops engineer,Apple,Tech,3,85666,87.33
134289279195680,2022-07-13,eletrician,Siemens,non-Tech,3,79571,76.63
134289279193280,2022-04-30,platform engineer,Apple,Tech,3,66158,86.36
134289279191216,2022-09-29,mechanic,Boeing,non-Tech,2,78663,75.11
134289279202976,2022-05-30,mechanic,Siemens,non-Tech,1,81099,83.08
134289279195200,2022-12-16,designer,Boeing,non-Tech,1,91887,63.59
134289279203408,2022-12-19,devops engineer,Apple,Tech,1,82961,82.55
134289279197120,2022-04-10,designer,Boeing,non-Tech,2,79816,77.57
134289279201680,2022-12-23,trainee,Boeing,non-Tech,1,96541,
134289279198560,2022-02-25,trainee,Boeing,non-Tech,3,77443,96.71
134289279203840,2022-12-31,trainee,Siemens,non-Tech,2,80100,77.41
134289279204080,2022-09-07,platform engineer,Apple,Tech,3,61378,81.64
134289279190832,2022-12-19,trainee,Siemens,non-Tech,2,73280,61.28
134289279195872,2023-01-01,platform engineer,Apple,Tech,2,96274,96.91
134289279201824,2022-09-25,eletrician,Siemens,non-Tech,4,,84.4
134289279196016,2022-09-25,platform engineer,Apple,Tech,3,,
134289279199088,2022-10-26,platform engineer,Apple,Tech,2,78708,66.61
134289279197936,2022-10-16,platform engineer,Apple,Tech,2,96906,67.51
134289279195920,2022-12-10,mechanic,Siemens,non-Tech,1,71700,72.62
134289279198080,2022-07-21,trainee,Boeing,non-Tech,3,73619,72.76
134289279195344,2022-10-26,mechanic,Boeing,non-Tech,4,96915,91.19
134289279196736,2022-09-30,eletrician,Siemens,non-Tech,2,81287,66.95
134289279191360,2022-11-26,database engineer,Apple,Tech,2,86560,83.91
134289279200240,2022-10-21,designer,Boeing,non-Tech,1,65146,73.39
134289279201488,2022-06-16,mechanic,Boeing,non-Tech,,88717,77.13
134289279201104,2022-12-14,mechanic,Siemens,non-Tech,3,81319,90.05
134289279200096,,mechanic,Siemens,non-Tech,1,79009,86.99
134289279196448,2022-10-02,trainee,Siemens,non-Tech,1,75035,66.58
134289279198464,2022-06-12,devops engineer,Apple,Tech,3,73707,75.74
134289279191168,2022-07-28,platform engineer,Apple,Tech,1,73612,89.35
134289279194768,2022-05-07,eletrician,Siemens,non-Tech,2,70027,96.32
134289279190976,2022-10-31,trainee,Siemens,non-Tech,,85491,63.84
134289279201056,2022-07-04,designer,Boeing,non-Tech,2,71494,77.45
134289279191264,2022-06-24,eletrician,Siemens,non-Tech,3,96900,74.84
134289279203072,2022-04-16,devops engineer,Apple,Tech,2,83447,
134289279195728,2022-09-09,designer,Boeing,non-Tech,1,82430,
134289279191408,2022-11-07,mechanic,Boeing,non-Tech,4,83175,99.15
134289279198416,2022-08-28,trainee,Boeing,non-Tech,2,74665,72.57
134289279194960,2022-11-13,mechanic,Siemens,non-Tech,1,75823,93.8
134289279204464,2022-11-07,designer,Boeing,non-Tech,4,64948,81.34
134289279192464,2022-11-03,eletrician,Siemens,non-Tech,2,96776,68.4
134289279194528,2022-08-26,designer,Boeing,non-Tech,3,78921,69.72
134289279199232,2022-10-26,designer,Boeing,non-Tech,2,92744,83.21
134289279192752,2022-09-20,trainee,Siemens,non-Tech,2,69318,71.25
134289279197504,2022-08-10,mechanic,Boeing,non-Tech,2,69171,79.79
134289279193040,2022-12-03,platform engineer,Apple,Tech,2,88312,78.06
134289279193088,2022-11-15,platform engineer,Apple,Tech,2,87118,87.76
134289279189152,2022-07-11,trainee,Siemens,non-Tech,1,81500,74.92
134289279203984,2022-12-06,database engineer,Apple,Tech,2,78913,88.73
134289279189296,2022-12-22,designer,Boeing,non-Tech,2,83831,81.49
